system,record_id,entity_coverage,dropped_entities,dropped_relations,prediction_found
rules,105295,1.0,0,0,True
rules,105669,1.0,0,0,True
rules,105312,1.0,0,0,True
rules,101757,1.0,0,0,True
rules,100762,1.0,0,0,True
rules,103791,1.0,0,0,True
rules,103813,1.0,0,0,True
rules,100697,1.0,0,0,True
rules,102721,1.0,0,0,True
rules,104083,1.0,0,0,True
rules,105279,1.0,0,0,True
rules,105834,1.0,0,0,True
rules,106055,1.0,0,0,True
rules,105973,1.0,0,0,True
rules,102023,1.0,0,0,True
rules,104109,1.0,0,0,True
rules,103962,1.0,0,0,True
rules,100457,1.0,0,0,True
rules,103961,1.0,0,0,True
rules,105387,1.0,0,0,True
rules,105757,1.0,0,0,True
rules,103293,1.0,0,0,True
rules,102932,1.0,0,0,True
rules,105579,1.0,0,0,True
rules,105081,1.0,0,0,True
rules,101716,1.0,0,0,True
rules,102788,1.0,0,0,True
rules,103963,1.0,0,0,True
rules,101920,1.0,0,0,True
rules,105386,1.0,0,0,True
rules,105693,1.0,0,0,True
rules,101580,1.0,0,0,True
rules,105625,1.0,0,0,True
rules,101551,1.0,0,0,True
rules,102281,1.0,0,0,True
rules,106145,1.0,0,0,True
rules,105461,1.0,0,0,True
rules,103965,1.0,0,0,True
rules,105020,1.0,0,0,True
rules,101093,1.0,0,0,True
rules,100940,1.0,0,0,True
rules,101675,1.0,0,0,True
rules,103632,1.0,0,0,True
rules,100942,1.0,0,0,True
rules,102025,1.0,0,0,True
rules,104485,1.0,0,0,True
rules,106147,1.0,0,0,True
rules,102028,1.0,0,0,True
rules,104483,1.0,0,0,True
rules,103454,1.0,0,0,True
rules,105691,1.0,0,0,True
rules,103906,1.0,0,0,True
rules,105924,1.0,0,0,True
rules,100941,1.0,0,0,True
rules,106021,1.0,0,0,True
rules,106053,1.0,0,0,True
rules,105777,1.0,0,0,True
rules,101184,1.0,0,0,True
rules,104936,1.0,0,0,True
rules,105820,1.0,0,0,True
rules,104771,1.0,0,0,True
rules,105347,1.0,0,0,True
rules,102966,1.0,0,0,True
rules,103959,1.0,0,0,True
rules,105553,1.0,0,0,True
rules,104585,1.0,0,0,True
rules,102930,1.0,0,0,True
rules,106116,1.0,0,0,True
rules,105987,1.0,0,0,True
rules,103112,1.0,0,0,True
rules,105247,1.0,0,0,True
rules,105345,1.0,0,0,True
rules,103952,1.0,0,0,True
rules,103950,1.0,0,0,True
rules,102282,1.0,0,0,True
rules,104567,1.0,0,0,True
rules,100149,1.0,0,0,True
rules,101579,1.0,0,0,True
rules,101439,1.0,0,0,True
rules,105722,1.0,0,0,True
rules,104894,1.0,0,0,True
rules,104369,1.0,0,0,True
rules,105147,1.0,0,0,True
rules,105689,1.0,0,0,True
rules,103478,1.0,0,0,True
rules,102047,1.0,0,0,True
rules,102920,1.0,0,0,True
rules,105818,1.0,0,0,True
rules,103529,1.0,0,0,True
rules,104699,1.0,0,0,True
rules,102026,1.0,0,0,True
rules,101138,1.0,0,0,True
rules,105344,1.0,0,0,True
rules,102143,1.0,0,0,True
rules,105253,1.0,0,0,True
rules,102915,1.0,0,0,True
rules,104977,1.0,0,0,True
rules,103527,1.0,0,0,True
rules,102911,1.0,0,0,True
rules,102357,1.0,0,0,True
rules,103696,1.0,0,0,True
rules,105027,1.0,0,0,True
rules,101688,1.0,0,0,True
rules,104108,1.0,0,0,True
rules,102045,1.0,0,0,True
rules,105747,1.0,0,0,True
rules,103469,1.0,0,0,True
rules,102378,1.0,0,0,True
rules,101929,1.0,0,0,True
rules,105741,1.0,0,0,True
rules,105058,1.0,0,0,True
rules,104127,1.0,0,0,True
rules,103945,1.0,0,0,True
rules,103165,1.0,0,0,True
rules,102657,1.0,0,0,True
rules,100536,1.0,0,0,True
rules,103736,1.0,0,0,True
rules,105841,1.0,0,0,True
rules,105910,1.0,0,0,True
rules,105840,1.0,0,0,True
rules,101122,1.0,0,0,True
rules,101416,1.0,0,0,True
rules,100534,1.0,0,0,True
rules,100064,1.0,0,0,True
rules,100537,1.0,0,0,True
rules,105430,1.0,0,0,True
rules,103213,1.0,0,0,True
rules,103019,1.0,0,0,True
rules,106120,1.0,0,0,True
rules,100998,1.0,0,0,True
rules,104957,1.0,0,0,True
rules,103687,1.0,0,0,True
rules,103277,1.0,0,0,True
rules,104143,1.0,0,0,True
rules,105226,1.0,0,0,True
rules,100535,1.0,0,0,True
rules,101381,1.0,0,0,True
rules,101730,1.0,0,0,True
rules,102257,1.0,0,0,True
rules,105478,1.0,0,0,True
rules,101172,1.0,0,0,True
rules,104037,1.0,0,0,True
rules,101879,1.0,0,0,True
rules,100989,1.0,0,0,True
rules,104177,1.0,0,0,True
rules,100130,1.0,0,0,True
rules,101881,1.0,0,0,True
rules,104197,1.0,0,0,True
rules,105620,1.0,0,0,True
rules,104129,1.0,0,0,True
rules,103557,1.0,0,0,True
rules,105293,1.0,0,0,True
rules,100200,1.0,0,0,True
rules,102235,1.0,0,0,True
rules,105912,1.0,0,0,True
rules,102238,1.0,0,0,True
rules,104459,1.0,0,0,True
rules,103867,1.0,0,0,True
rules,104627,1.0,0,0,True
rules,105448,1.0,0,0,True
rules,101811,1.0,0,0,True
rules,105336,1.0,0,0,True
rules,103135,1.0,0,0,True
rules,104372,1.0,0,0,True
rules,100002,1.0,0,0,True
rules,105133,1.0,0,0,True
rules,104937,1.0,0,0,True
rules,105446,1.0,0,0,True
rules,102349,1.0,0,0,True
rules,104494,1.0,0,0,True
rules,105294,1.0,0,0,True
rules,102234,1.0,0,0,True
rules,103583,1.0,0,0,True
rules,105900,1.0,0,0,True
rules,101635,1.0,0,0,True
rules,106032,1.0,0,0,True
rules,103040,1.0,0,0,True
rules,104620,1.0,0,0,True
rules,103015,1.0,0,0,True
rules,104754,1.0,0,0,True
rules,105914,1.0,0,0,True
rules,104682,1.0,0,0,True
rules,103566,1.0,0,0,True
rules,102039,1.0,0,0,True
rules,101040,1.0,0,0,True
rules,103637,1.0,0,0,True
rules,104139,1.0,0,0,True
rules,105726,1.0,0,0,True
rules,103193,1.0,0,0,True
rules,105599,1.0,0,0,True
rules,104081,1.0,0,0,True
rules,100992,1.0,0,0,True
rules,104145,1.0,0,0,True
rules,100062,1.0,0,0,True
rules,101038,1.0,0,0,True
rules,104753,1.0,0,0,True
rules,101094,1.0,0,0,True
rules,104574,1.0,0,0,True
rules,100426,1.0,0,0,True
rules,104174,1.0,0,0,True
rules,103201,1.0,0,0,True
rules,104575,1.0,0,0,True
rules,102036,1.0,0,0,True
rules,106117,1.0,0,0,True
rules,101613,1.0,0,0,True
rules,104914,1.0,0,0,True
rules,100136,1.0,0,0,True
rules,101620,1.0,0,0,True
rules,106099,1.0,0,0,True
rules,104472,1.0,0,0,True
rules,100874,1.0,0,0,True
rules,103957,1.0,0,0,True
rules,105331,1.0,0,0,True
rules,102130,1.0,0,0,True
rules,100853,1.0,0,0,True
rules,100101,1.0,0,0,True
rules,106096,1.0,0,0,True
rules,100910,1.0,0,0,True
rules,104258,1.0,0,0,True
rules,101633,1.0,0,0,True
rules,101457,1.0,0,0,True
rules,104084,1.0,0,0,True
rules,104492,1.0,0,0,True
rules,105837,1.0,0,0,True
rules,103196,1.0,0,0,True
rules,104904,1.0,0,0,True
rules,105883,1.0,0,0,True
rules,105619,1.0,0,0,True
rules,102123,1.0,0,0,True
rules,104096,1.0,0,0,True
rules,100700,1.0,0,0,True
rules,105980,1.0,0,0,True
rules,105877,1.0,0,0,True
rules,101557,1.0,0,0,True
rules,102814,1.0,0,0,True
rules,101944,1.0,0,0,True
rules,106000,1.0,0,0,True
rules,104493,1.0,0,0,True
rules,105546,1.0,0,0,True
rules,104100,1.0,0,0,True
rules,104826,1.0,0,0,True
rules,103389,1.0,0,0,True
rules,104590,1.0,0,0,True
rules,105384,1.0,0,0,True
rules,105563,1.0,0,0,True
rules,104907,1.0,0,0,True
rules,105343,1.0,0,0,True
rules,103195,1.0,0,0,True
rules,100131,1.0,0,0,True
rules,100199,1.0,0,0,True
rules,103859,1.0,0,0,True
rules,104240,1.0,0,0,True
rules,104405,1.0,0,0,True
rules,105342,1.0,0,0,True
rules,106114,1.0,0,0,True
rules,104381,1.0,0,0,True
rules,103233,1.0,0,0,True
rules,105334,1.0,0,0,True
rules,103860,1.0,0,0,True
rules,105907,1.0,0,0,True
rules,101629,1.0,0,0,True
rules,104636,1.0,0,0,True
rules,101432,1.0,0,0,True
rules,104082,1.0,0,0,True
rules,104251,1.0,0,0,True
rules,103360,1.0,0,0,True
rules,101631,1.0,0,0,True
rules,105332,1.0,0,0,True
rules,104247,1.0,0,0,True
rules,104910,1.0,0,0,True
rules,104241,1.0,0,0,True
rules,104086,1.0,0,0,True
rules,103806,1.0,0,0,True
rules,102603,1.0,0,0,True
rules,104909,1.0,0,0,True
rules,100099,1.0,0,0,True
rules,101041,1.0,0,0,True
rules,104981,1.0,0,0,True
rules,105836,1.0,0,0,True
rules,105328,1.0,0,0,True
rules,105329,1.0,0,0,True
rules,105538,1.0,0,0,True
rules,103194,1.0,0,0,True
rules,104246,1.0,0,0,True
rules,100400,1.0,0,0,True
rules,103528,1.0,0,0,True
rules,105618,1.0,0,0,True
rules,104573,1.0,0,0,True
rules,105826,1.0,0,0,True
rules,104571,1.0,0,0,True
rules,105578,1.0,0,0,True
rules,101417,1.0,0,0,True
rules,100873,1.0,0,0,True
rules,105417,1.0,0,0,True
rules,103388,1.0,0,0,True
rules,104371,1.0,0,0,True
rules,105972,1.0,0,0,True
rules,103299,1.0,0,0,True
rules,100098,1.0,0,0,True
rules,105088,1.0,0,0,True
rules,105421,1.0,0,0,True
rules,103053,1.0,0,0,True
rules,103384,1.0,0,0,True
rules,105106,1.0,0,0,True
rules,102821,1.0,0,0,True
rules,103072,1.0,0,0,True
rules,102800,1.0,0,0,True
rules,102545,1.0,0,0,True
rules,100916,1.0,0,0,True
rules,103325,1.0,0,0,True
rules,101071,1.0,0,0,True
rules,105763,1.0,0,0,True
rules,100206,1.0,0,0,True
rules,103531,1.0,0,0,True
rules,105749,1.0,0,0,True
rules,103805,1.0,0,0,True
rules,105739,1.0,0,0,True
rules,100065,1.0,0,0,True
rules,101634,1.0,0,0,True
rules,101046,1.0,0,0,True
rules,105464,1.0,0,0,True
rules,104085,1.0,0,0,True
rules,105252,1.0,0,0,True
rules,104768,1.0,0,0,True
rules,103942,1.0,0,0,True
rules,101327,1.0,0,0,True
rules,104652,1.0,0,0,True
rules,102507,1.0,0,0,True
rules,102931,1.0,0,0,True
rules,101676,1.0,0,0,True
rules,105335,1.0,0,0,True
rules,104829,1.0,0,0,True
rules,102167,1.0,0,0,True
rules,104622,1.0,0,0,True
rules,102144,1.0,0,0,True
rules,105346,1.0,0,0,True
rules,105971,1.0,0,0,True
rules,105930,1.0,0,0,True
rules,105671,1.0,0,0,True
rules,100151,1.0,0,0,True
rules,104185,1.0,0,0,True
rules,105110,1.0,0,0,True
rules,102967,1.0,0,0,True
rules,105221,1.0,0,0,True
rules,100384,1.0,0,0,True
rules,102328,1.0,0,0,True
rules,105927,1.0,0,0,True
rules,102933,1.0,0,0,True
rules,105592,1.0,0,0,True
rules,105463,1.0,0,0,True
rules,103756,1.0,0,0,True
rules,105668,1.0,0,0,True
rules,104489,1.0,0,0,True
rules,102867,1.0,0,0,True
rules,104144,1.0,0,0,True
rules,104619,1.0,0,0,True
rules,103175,1.0,0,0,True
rules,104770,1.0,0,0,True
rules,100696,1.0,0,0,True
rules,104769,1.0,0,0,True
rules,105678,1.0,0,0,True
rules,105821,1.0,0,0,True
rules,103329,1.0,0,0,True
rules,100039,1.0,0,0,True
rules,105667,1.0,0,0,True
rules,105304,1.0,0,0,True
rules,104671,1.0,0,0,True
rules,105743,1.0,0,0,True
rules,102526,1.0,0,0,True
rules,104416,1.0,0,0,True
rules,100543,1.0,0,0,True
rules,101496,1.0,0,0,True
rules,102730,1.0,0,0,True
rules,100135,1.0,0,0,True
rules,101080,1.0,0,0,True
rules,100160,1.0,0,0,True
rules,105539,1.0,0,0,True
rules,101792,1.0,0,0,True
rules,105268,1.0,0,0,True
rules,103116,1.0,0,0,True
rules,105929,1.0,0,0,True
rules,104848,1.0,0,0,True
rules,102731,1.0,0,0,True
rules,103181,1.0,0,0,True
rules,101232,1.0,0,0,True
rules,101933,1.0,0,0,True
rules,101174,1.0,0,0,True
rules,100792,1.0,0,0,True
rules,101162,1.0,0,0,True
rules,100545,1.0,0,0,True
rules,105864,1.0,0,0,True
rules,104895,1.0,0,0,True
rules,104364,1.0,0,0,True
rules,104310,1.0,0,0,True
rules,101458,1.0,0,0,True
rules,105988,1.0,0,0,True
rules,104714,1.0,0,0,True
rules,105979,1.0,0,0,True
rules,103054,1.0,0,0,True
rules,104370,1.0,0,0,True
rules,100385,1.0,0,0,True
rules,103462,1.0,0,0,True
rules,105423,1.0,0,0,True
rules,105819,1.0,0,0,True
rules,105721,1.0,0,0,True
rules,103106,1.0,0,0,True
rules,104338,1.0,0,0,True
rules,103386,1.0,0,0,True
rules,105555,1.0,0,0,True
rules,104976,1.0,0,0,True
rules,105248,1.0,0,0,True
rules,104818,1.0,0,0,True
rules,103530,1.0,0,0,True
rules,105723,1.0,0,0,True
rules,105090,1.0,0,0,True
rules,102943,1.0,0,0,True
rules,104893,1.0,0,0,True
rules,105982,1.0,0,0,True
rules,105649,1.0,0,0,True
rules,103830,1.0,0,0,True
rules,104701,1.0,0,0,True
rules,103459,1.0,0,0,True
rules,104491,1.0,0,0,True
rules,104490,1.0,0,0,True
rules,106168,1.0,0,0,True
rules,102551,1.0,0,0,True
rules,105182,1.0,0,0,True
rules,100909,1.0,0,0,True
rules,105637,1.0,0,0,True
rules,103976,1.0,0,0,True
rules,104772,1.0,0,0,True
rules,100076,1.0,0,0,True
rules,105670,1.0,0,0,True
rules,106076,1.0,0,0,True
rules,105861,1.0,0,0,True
rules,100911,1.0,0,0,True
rules,104703,1.0,0,0,True
rules,100876,1.0,0,0,True
rules,105860,1.0,0,0,True
rules,100531,1.0,0,0,True
rules,105720,1.0,0,0,True
rules,102477,1.0,0,0,True
rules,103129,1.0,0,0,True
rules,106054,1.0,0,0,True
rules,104634,1.0,0,0,True
rules,103008,1.0,0,0,True
rules,105702,1.0,0,0,True
rules,101686,1.0,0,0,True
rules,103549,1.0,0,0,True
rules,100778,1.0,0,0,True
rules,105811,1.0,0,0,True
rules,101935,1.0,0,0,True
rules,105598,1.0,0,0,True
rules,105748,1.0,0,0,True
rules,104373,1.0,0,0,True
rules,101603,1.0,0,0,True
rules,103812,1.0,0,0,True
rules,102732,1.0,0,0,True
rules,101340,1.0,0,0,True
rules,105353,1.0,0,0,True
rules,102283,1.0,0,0,True
rules,100854,1.0,0,0,True
rules,102957,1.0,0,0,True
rules,102121,1.0,0,0,True
rules,103313,1.0,0,0,True
rules,103699,1.0,0,0,True
rules,100232,1.0,0,0,True
rules,104630,1.0,0,0,True
rules,103752,1.0,0,0,True
rules,105554,1.0,0,0,True
rules,101083,1.0,0,0,True
rules,105808,1.0,0,0,True
rules,102474,1.0,0,0,True
rules,102733,1.0,0,0,True
rules,103458,1.0,0,0,True
rules,102734,1.0,0,0,True
rules,102515,1.0,0,0,True
rules,105719,1.0,0,0,True
rules,101646,1.0,0,0,True
rules,105526,1.0,0,0,True
rules,103446,1.0,0,0,True
rules,105596,1.0,0,0,True
rules,105696,1.0,0,0,True
rules,105483,1.0,0,0,True
rules,105052,1.0,0,0,True
rules,102145,1.0,0,0,True
rules,103698,1.0,0,0,True
rules,101024,1.0,0,0,True
rules,105494,1.0,0,0,True
rules,100116,1.0,0,0,True
rules,102917,1.0,0,0,True
rules,104812,1.0,0,0,True
rules,101053,1.0,0,0,True
rules,105321,1.0,0,0,True
rules,106131,1.0,0,0,True
rules,101031,1.0,0,0,True
rules,105886,1.0,0,0,True
rules,105562,1.0,0,0,True
rules,100554,1.0,0,0,True
rules,105534,1.0,0,0,True
rules,101717,1.0,0,0,True
rules,100412,1.0,0,0,True
rules,100411,1.0,0,0,True
rules,104452,1.0,0,0,True
rules,105879,1.0,0,0,True
rules,105602,1.0,0,0,True
rules,101136,1.0,0,0,True
rules,104362,1.0,0,0,True
rules,105303,1.0,0,0,True
rules,101687,1.0,0,0,True
rules,104690,1.0,0,0,True
rules,101778,1.0,0,0,True
rules,106027,1.0,0,0,True
rules,105853,1.0,0,0,True
rules,105855,1.0,0,0,True
rules,105261,1.0,0,0,True
rules,104064,1.0,0,0,True
rules,104888,1.0,0,0,True
rules,103697,1.0,0,0,True
rules,102384,1.0,0,0,True
rules,106075,1.0,0,0,True
rules,105323,1.0,0,0,True
rules,105484,1.0,0,0,True
rules,102217,1.0,0,0,True
rules,106077,1.0,0,0,True
rules,101741,1.0,0,0,True
rules,105737,1.0,0,0,True
rules,103862,1.0,0,0,True
rules,100163,1.0,0,0,True
rules,102942,1.0,0,0,True
rules,104852,1.0,0,0,True
rules,101456,1.0,0,0,True
rules,105486,1.0,0,0,True
rules,105173,1.0,0,0,True
rules,105060,1.0,0,0,True
rules,100486,1.0,0,0,True
rules,102767,1.0,0,0,True
rules,102963,1.0,0,0,True
rules,103273,1.0,0,0,True
rules,103951,1.0,0,0,True
rules,103949,1.0,0,0,True
rules,102146,1.0,0,0,True
rules,102046,1.0,0,0,True
rules,104704,1.0,0,0,True
rules,100231,1.0,0,0,True
rules,100275,1.0,0,0,True
rules,103390,1.0,0,0,True
rules,105812,1.0,0,0,True
rules,102048,1.0,0,0,True
rules,103694,1.0,0,0,True
rules,103094,1.0,0,0,True
rules,105485,1.0,0,0,True
rules,101358,1.0,0,0,True
rules,105492,1.0,0,0,True
rules,105856,1.0,0,0,True
rules,102735,1.0,0,0,True
rules,101934,1.0,0,0,True
rules,104689,1.0,0,0,True
rules,105601,1.0,0,0,True
rules,104700,1.0,0,0,True
rules,101262,1.0,0,0,True
rules,106152,1.0,0,0,True
rules,104702,1.0,0,0,True
rules,104412,1.0,0,0,True
rules,104413,1.0,0,0,True
rules,104414,1.0,0,0,True
rules,104415,1.0,0,0,True
rules,101244,1.0,0,0,True
rules,103272,1.0,0,0,True
rules,104960,1.0,0,0,True
rules,105571,1.0,0,0,True
rules,101487,1.0,0,0,True
rules,102396,1.0,0,0,True
rules,101274,1.0,0,0,True
rules,106059,1.0,0,0,True
rules,104101,1.0,0,0,True
rules,104236,1.0,0,0,True
rules,100367,1.0,0,0,True
rules,100010,1.0,0,0,True
rules,103306,1.0,0,0,True
rules,101347,1.0,0,0,True
rules,101142,1.0,0,0,True
rules,102611,1.0,0,0,True
rules,104624,1.0,0,0,True
rules,101962,1.0,0,0,True
rules,104180,1.0,0,0,True
rules,104591,1.0,0,0,True
rules,105097,1.0,0,0,True
rules,101158,1.0,0,0,True
rules,100929,1.0,0,0,True
rules,106033,1.0,0,0,True
rules,100584,1.0,0,0,True
rules,105281,1.0,0,0,True
rules,100977,1.0,0,0,True
rules,103224,1.0,0,0,True
rules,100466,1.0,0,0,True
rules,103190,1.0,0,0,True
rules,104315,1.0,0,0,True
rules,100567,1.0,0,0,True
rules,100028,1.0,0,0,True
rules,102638,1.0,0,0,True
rules,104314,1.0,0,0,True
rules,106002,1.0,0,0,True
rules,101248,1.0,0,0,True
rules,103099,1.0,0,0,True
rules,103607,1.0,0,0,True
rules,104738,1.0,0,0,True
rules,101469,1.0,0,0,True
rules,105506,1.0,0,0,True
rules,104665,1.0,0,0,True
rules,104513,1.0,0,0,True
rules,100733,1.0,0,0,True
rules,101045,1.0,0,0,True
rules,104046,1.0,0,0,True
rules,100705,1.0,0,0,True
rules,105616,1.0,0,0,True
rules,100164,1.0,0,0,True
rules,101134,1.0,0,0,True
rules,100117,1.0,0,0,True
rules,100730,1.0,0,0,True
rules,105254,1.0,0,0,True
rules,105073,1.0,0,0,True
rules,102663,1.0,0,0,True
rules,103911,1.0,0,0,True
rules,103782,1.0,0,0,True
rules,100557,1.0,0,0,True
rules,100921,1.0,0,0,True
rules,104446,1.0,0,0,True
rules,102948,1.0,0,0,True
rules,103301,1.0,0,0,True
rules,102918,1.0,0,0,True
rules,102156,1.0,0,0,True
rules,100875,1.0,0,0,True
rules,105797,1.0,0,0,True
rules,102576,1.0,0,0,True
rules,103596,1.0,0,0,True
rules,102689,1.0,0,0,True
rules,100040,1.0,0,0,True
rules,104294,1.0,0,0,True
rules,105348,1.0,0,0,True
rules,106140,1.0,0,0,True
rules,103986,1.0,0,0,True
rules,104166,1.0,0,0,True
rules,103220,1.0,0,0,True
rules,105954,1.0,0,0,True
rules,104427,1.0,0,0,True
rules,105063,1.0,0,0,True
rules,103215,1.0,0,0,True
rules,102660,1.0,0,0,True
rules,105932,1.0,0,0,True
rules,100987,1.0,0,0,True
rules,104723,1.0,0,0,True
rules,105375,1.0,0,0,True
rules,105211,1.0,0,0,True
rules,100413,1.0,0,0,True
rules,101488,1.0,0,0,True
rules,101756,1.0,0,0,True
rules,100226,1.0,0,0,True
rules,102713,1.0,0,0,True
rules,105307,1.0,0,0,True
rules,105439,1.0,0,0,True
rules,102640,1.0,0,0,True
rules,102383,1.0,0,0,True
rules,102798,1.0,0,0,True
rules,105659,1.0,0,0,True
rules,106136,1.0,0,0,True
rules,105923,1.0,0,0,True
rules,100092,1.0,0,0,True
rules,102098,1.0,0,0,True
rules,105019,1.0,0,0,True
rules,104063,1.0,0,0,True
rules,104308,1.0,0,0,True
rules,104443,1.0,0,0,True
rules,100891,1.0,0,0,True
rules,103442,1.0,0,0,True
rules,101364,1.0,0,0,True
rules,100967,1.0,0,0,True
rules,101795,1.0,0,0,True
rules,100203,1.0,0,0,True
rules,105999,1.0,0,0,True
rules,103206,1.0,0,0,True
rules,105208,1.0,0,0,True
rules,104515,1.0,0,0,True
rules,105001,1.0,0,0,True
rules,102330,1.0,0,0,True
rules,105308,1.0,0,0,True
rules,106026,1.0,0,0,True
rules,101373,1.0,0,0,True
rules,104659,1.0,0,0,True
rules,103323,1.0,0,0,True
rules,102461,1.0,0,0,True
rules,104499,1.0,0,0,True
rules,101241,1.0,0,0,True
rules,104183,1.0,0,0,True
rules,100073,1.0,0,0,True
rules,105148,1.0,0,0,True
rules,100417,1.0,0,0,True
rules,105414,1.0,0,0,True
rules,103863,1.0,0,0,True
rules,104471,1.0,0,0,True
rules,105549,1.0,0,0,True
rules,101215,1.0,0,0,True
rules,103346,1.0,0,0,True
rules,101498,1.0,0,0,True
rules,102169,1.0,0,0,True
rules,101561,1.0,0,0,True
rules,104450,1.0,0,0,True
rules,103420,1.0,0,0,True
rules,100333,1.0,0,0,True
rules,104291,1.0,0,0,True
rules,101427,1.0,0,0,True
rules,105480,1.0,0,0,True
rules,102999,1.0,0,0,True
rules,104889,1.0,0,0,True
rules,102593,1.0,0,0,True
rules,101575,1.0,0,0,True
rules,100344,1.0,0,0,True
rules,101516,1.0,0,0,True
rules,104357,1.0,0,0,True
rules,100266,1.0,0,0,True
rules,100286,1.0,0,0,True
rules,105590,1.0,0,0,True
rules,105518,1.0,0,0,True
rules,103038,1.0,0,0,True
rules,102375,1.0,0,0,True
rules,103708,1.0,0,0,True
rules,103505,1.0,0,0,True
rules,104724,1.0,0,0,True
rules,105276,1.0,0,0,True
rules,105402,1.0,0,0,True
rules,100915,1.0,0,0,True
rules,102908,1.0,0,0,True
rules,103461,1.0,0,0,True
rules,100150,1.0,0,0,True
rules,101217,1.0,0,0,True
rules,100759,1.0,0,0,True
rules,100652,1.0,0,0,True
rules,100440,1.0,0,0,True
rules,100646,1.0,0,0,True
rules,100820,1.0,0,0,True
rules,103100,1.0,0,0,True
rules,101337,1.0,0,0,True
rules,104115,1.0,0,0,True
rules,105639,1.0,0,0,True
rules,105075,1.0,0,0,True
rules,106013,1.0,0,0,True
rules,100811,1.0,0,0,True
rules,102536,1.0,0,0,True
rules,102029,1.0,0,0,True
rules,105983,1.0,0,0,True
rules,103238,1.0,0,0,True
rules,105004,1.0,0,0,True
rules,105966,1.0,0,0,True
rules,105177,1.0,0,0,True
rules,103315,1.0,0,0,True
rules,100260,1.0,0,0,True
rules,105142,1.0,0,0,True
rules,105724,1.0,0,0,True
rules,102079,1.0,0,0,True
rules,103948,1.0,0,0,True
rules,103817,1.0,0,0,True
rules,100736,1.0,0,0,True
rules,101986,1.0,0,0,True
rules,102958,1.0,0,0,True
rules,103144,1.0,0,0,True
rules,101904,1.0,0,0,True
rules,102581,1.0,0,0,True
rules,101930,1.0,0,0,True
rules,102286,1.0,0,0,True
rules,103822,1.0,0,0,True
rules,103105,1.0,0,0,True
rules,100179,1.0,0,0,True
rules,100264,1.0,0,0,True
rules,100293,1.0,0,0,True
rules,105529,1.0,0,0,True
rules,104952,1.0,0,0,True
rules,104595,1.0,0,0,True
rules,105498,1.0,0,0,True
rules,100014,1.0,0,0,True
rules,106101,1.0,0,0,True
rules,102401,1.0,0,0,True
rules,105467,1.0,0,0,True
rules,103126,1.0,0,0,True
rules,102172,1.0,0,0,True
rules,105843,1.0,0,0,True
rules,101474,1.0,0,0,True
rules,105796,1.0,0,0,True
rules,103056,1.0,0,0,True
rules,101243,1.0,0,0,True
rules,105928,1.0,0,0,True
rules,105503,1.0,0,0,True
rules,103397,1.0,0,0,True
rules,104484,1.0,0,0,True
rules,102185,1.0,0,0,True
rules,100031,1.0,0,0,True
rules,103930,1.0,0,0,True
rules,101087,1.0,0,0,True
rules,100490,1.0,0,0,True
rules,101440,1.0,0,0,True
rules,102539,1.0,0,0,True
rules,105866,1.0,0,0,True
rules,101842,1.0,0,0,True
rules,103542,1.0,0,0,True
rules,101220,1.0,0,0,True
rules,102296,1.0,0,0,True
rules,101880,1.0,0,0,True
rules,100337,1.0,0,0,True
rules,101690,1.0,0,0,True
rules,102301,1.0,0,0,True
rules,101535,1.0,0,0,True
rules,104898,1.0,0,0,True
rules,103113,1.0,0,0,True
rules,105330,1.0,0,0,True
rules,102980,1.0,0,0,True
rules,102865,1.0,0,0,True
rules,100924,1.0,0,0,True
rules,105473,1.0,0,0,True
rules,100589,1.0,0,0,True
rules,100459,1.0,0,0,True
rules,105692,1.0,0,0,True
rules,101355,1.0,0,0,True
rules,101683,1.0,0,0,True
rules,101924,1.0,0,0,True
rules,104730,1.0,0,0,True
rules,104807,1.0,0,0,True
rules,101401,1.0,0,0,True
rules,100077,1.0,0,0,True
rules,100823,1.0,0,0,True
rules,100680,1.0,0,0,True
rules,104539,1.0,0,0,True
rules,105388,1.0,0,0,True
rules,103375,1.0,0,0,True
rules,100719,1.0,0,0,True
rules,100598,1.0,0,0,True
rules,100643,1.0,0,0,True
rules,101282,1.0,0,0,True
rules,100127,1.0,0,0,True
rules,103480,1.0,0,0,True
rules,104302,1.0,0,0,True
rules,100648,1.0,0,0,True
rules,103562,1.0,0,0,True
rules,105145,1.0,0,0,True
rules,100757,1.0,0,0,True
rules,106023,1.0,0,0,True
rules,104939,1.0,0,0,True
rules,100345,1.0,0,0,True
rules,100727,1.0,0,0,True
rules,103974,1.0,0,0,True
rules,100201,1.0,0,0,True
rules,104614,1.0,0,0,True
rules,104290,1.0,0,0,True
rules,101744,1.0,0,0,True
rules,104441,1.0,0,0,True
rules,106162,1.0,0,0,True
rules,104663,1.0,0,0,True
rules,104155,1.0,0,0,True
rules,100574,1.0,0,0,True
rules,103271,1.0,0,0,True
rules,103938,1.0,0,0,True
rules,105174,1.0,0,0,True
rules,102189,1.0,0,0,True
rules,105859,1.0,0,0,True
rules,105852,1.0,0,0,True
rules,101412,1.0,0,0,True
rules,104211,1.0,0,0,True
rules,100611,1.0,0,0,True
rules,101829,1.0,0,0,True
rules,103274,1.0,0,0,True
rules,103457,1.0,0,0,True
rules,103421,1.0,0,0,True
rules,102619,1.0,0,0,True
rules,105502,1.0,0,0,True
